,Education,Income,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Age,Married,Children,time_spent,total_purchase,total_campaigns
174,1.0,52074.0,59.0,0.0,12.0,0.0,0.0,48.0,1.0,2.0,2.0,2.0,4.0,55.0,0.0,1.0,119.0,7.0,1.0
175,2.0,80427.0,1149.0,71.0,449.0,69.0,71.0,26.0,1.0,11.0,8.0,8.0,5.0,47.0,1.0,1.0,1835.0,28.0,0.0
176,2.0,83837.0,847.0,66.0,119.0,86.0,89.0,111.0,1.0,9.0,10.0,5.0,4.0,74.0,1.0,0.0,1318.0,25.0,2.0
177,2.0,38853.0,29.0,0.0,14.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,7.0,52.0,1.0,2.0,45.0,7.0,0.0
178,1.0,38285.0,2.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,63.0,1.0,3.0,10.0,4.0,0.0
179,0.0,78497.0,207.0,26.0,447.0,75.0,0.0,223.0,1.0,5.0,7.0,12.0,2.0,71.0,1.0,0.0,978.0,25.0,1.0
180,2.0,51650.0,152.0,3.0,22.0,2.0,5.0,7.0,1.0,4.0,1.0,4.0,5.0,46.0,1.0,1.0,191.0,10.0,0.0
181,0.0,16248.0,12.0,11.0,10.0,3.0,12.0,9.0,3.0,2.0,1.0,3.0,6.0,34.0,1.0,1.0,57.0,9.0,0.0
182,2.0,66835.0,620.0,26.0,195.0,34.0,17.0,141.0,1.0,6.0,4.0,13.0,2.0,76.0,1.0,0.0,1033.0,24.0,0.0
183,2.0,30477.0,47.0,1.0,6.0,0.0,0.0,12.0,1.0,1.0,1.0,3.0,6.0,38.0,1.0,1.0,66.0,6.0,0.0
184,0.0,28249.0,1.0,9.0,7.0,2.0,14.0,10.0,1.0,2.0,0.0,3.0,6.0,61.0,1.0,0.0,43.0,6.0,0.0
185,1.0,25271.0,10.0,1.0,18.0,10.0,4.0,7.0,1.0,1.0,1.0,2.0,9.0,39.0,1.0,1.0,50.0,5.0,0.0
186,2.0,32303.0,35.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,5.0,52.0,0.0,1.0,39.0,7.0,0.0
187,1.0,61286.0,356.0,0.0,107.0,19.0,9.0,117.0,2.0,7.0,1.0,8.0,5.0,56.0,1.0,1.0,608.0,18.0,0.0
188,1.0,74068.0,783.0,30.0,537.0,140.0,76.0,15.0,1.0,4.0,10.0,9.0,2.0,46.0,1.0,0.0,1581.0,24.0,0.0
189,2.0,45759.0,42.0,1.0,18.0,3.0,0.0,4.0,2.0,2.0,0.0,3.0,7.0,58.0,1.0,2.0,68.0,7.0,0.0
190,0.0,24882.0,1.0,4.0,10.0,29.0,0.0,36.0,1.0,1.0,1.0,2.0,6.0,44.0,1.0,1.0,80.0,5.0,1.0
191,2.0,66973.0,466.0,22.0,432.0,147.0,113.0,102.0,1.0,8.0,7.0,12.0,3.0,33.0,1.0,0.0,1282.0,28.0,0.0
193,1.0,38872.0,23.0,3.0,21.0,3.0,19.0,22.0,2.0,3.0,0.0,3.0,8.0,34.0,1.0,1.0,91.0,8.0,0.0
194,1.0,51148.0,235.0,6.0,45.0,8.0,9.0,12.0,4.0,5.0,1.0,6.0,6.0,49.0,1.0,2.0,315.0,16.0,0.0
195,1.0,31353.0,10.0,0.0,10.0,3.0,1.0,7.0,2.0,1.0,1.0,2.0,8.0,45.0,1.0,2.0,31.0,6.0,0.0
196,2.0,69661.0,656.0,16.0,106.0,32.0,16.0,8.0,1.0,7.0,3.0,12.0,3.0,42.0,1.0,0.0,834.0,23.0,0.0
197,1.0,80067.0,519.0,17.0,813.0,27.0,173.0,51.0,1.0,4.0,6.0,6.0,2.0,68.0,1.0,0.0,1600.0,17.0,1.0
198,1.0,86718.0,344.0,189.0,482.0,50.0,33.0,172.0,1.0,5.0,6.0,5.0,2.0,68.0,1.0,0.0,1270.0,17.0,0.0
199,2.0,46854.0,96.0,1.0,79.0,7.0,1.0,79.0,6.0,5.0,1.0,3.0,8.0,49.0,0.0,2.0,263.0,15.0,1.0
200,1.0,69142.0,448.0,4.0,34.0,6.0,4.0,39.0,3.0,8.0,1.0,7.0,5.0,70.0,0.0,1.0,535.0,19.0,1.0
201,1.0,75922.0,265.0,138.0,553.0,224.0,23.0,92.0,1.0,4.0,4.0,9.0,1.0,54.0,0.0,0.0,1295.0,18.0,0.0
202,1.0,63693.0,587.0,43.0,337.0,42.0,87.0,54.0,3.0,11.0,6.0,9.0,6.0,44.0,0.0,1.0,1150.0,29.0,0.0
203,2.0,102160.0,763.0,29.0,138.0,76.0,176.0,58.0,0.0,7.0,9.0,10.0,4.0,45.0,1.0,0.0,1240.0,26.0,3.0
204,2.0,40637.0,22.0,0.0,13.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,7.0,57.0,0.0,2.0,38.0,6.0,0.0
205,2.0,18890.0,6.0,4.0,1.0,7.0,2.0,15.0,1.0,0.0,1.0,2.0,6.0,38.0,0.0,0.0,35.0,4.0,1.0
206,1.0,29604.0,7.0,6.0,13.0,7.0,6.0,14.0,1.0,1.0,0.0,3.0,9.0,34.0,1.0,1.0,53.0,5.0,1.0
207,2.0,48721.0,81.0,18.0,113.0,47.0,13.0,21.0,6.0,4.0,2.0,5.0,6.0,59.0,0.0,2.0,293.0,17.0,0.0
208,1.0,44794.0,54.0,0.0,7.0,0.0,0.0,4.0,1.0,2.0,0.0,3.0,6.0,56.0,1.0,1.0,65.0,6.0,0.0
209,1.0,64497.0,1170.0,48.0,320.0,42.0,32.0,192.0,5.0,11.0,4.0,9.0,8.0,68.0,0.0,1.0,1804.0,29.0,1.0
210,1.0,46097.0,72.0,24.0,68.0,65.0,4.0,8.0,5.0,3.0,1.0,6.0,4.0,66.0,1.0,1.0,241.0,15.0,0.0
211,1.0,77972.0,613.0,22.0,319.0,33.0,102.0,12.0,1.0,4.0,6.0,9.0,1.0,68.0,1.0,0.0,1101.0,20.0,0.0
212,2.0,44377.0,224.0,0.0,30.0,0.0,0.0,10.0,8.0,5.0,1.0,5.0,8.0,54.0,1.0,2.0,264.0,19.0,0.0
213,2.0,46014.0,410.0,0.0,59.0,19.0,9.0,44.0,10.0,7.0,1.0,8.0,7.0,48.0,1.0,2.0,541.0,26.0,0.0
214,1.0,70951.0,239.0,10.0,554.0,254.0,87.0,54.0,1.0,3.0,4.0,9.0,1.0,37.0,1.0,0.0,1198.0,17.0,0.0
215,1.0,41443.0,171.0,7.0,171.0,25.0,19.0,89.0,6.0,8.0,1.0,5.0,8.0,45.0,1.0,1.0,482.0,20.0,0.0
216,0.0,52195.0,12.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,8.0,44.0,0.0,3.0,17.0,4.0,0.0
217,2.0,83790.0,1076.0,16.0,417.0,42.0,48.0,16.0,1.0,8.0,10.0,6.0,3.0,74.0,1.0,0.0,1615.0,25.0,2.0
218,2.0,44551.0,182.0,4.0,33.0,0.0,0.0,66.0,2.0,4.0,1.0,5.0,7.0,68.0,0.0,1.0,285.0,12.0,0.0
219,1.0,69508.0,824.0,32.0,162.0,42.0,32.0,43.0,2.0,11.0,4.0,11.0,6.0,42.0,1.0,1.0,1135.0,28.0,0.0
220,0.0,45204.0,30.0,11.0,25.0,29.0,1.0,18.0,1.0,1.0,1.0,4.0,3.0,34.0,1.0,1.0,114.0,7.0,0.0
221,1.0,72460.0,377.0,10.0,540.0,80.0,30.0,10.0,1.0,3.0,5.0,7.0,1.0,53.0,1.0,0.0,1047.0,16.0,0.0
222,2.0,77622.0,520.0,7.0,154.0,19.0,0.0,14.0,2.0,6.0,3.0,11.0,3.0,52.0,1.0,2.0,714.0,22.0,0.0
223,2.0,30732.0,155.0,1.0,25.0,0.0,1.0,3.0,4.0,4.0,1.0,4.0,8.0,42.0,1.0,1.0,185.0,13.0,0.0
224,1.0,63887.0,897.0,23.0,207.0,15.0,11.0,92.0,5.0,9.0,6.0,12.0,6.0,60.0,0.0,1.0,1245.0,32.0,0.0
225,1.0,42011.0,131.0,0.0,16.0,2.0,1.0,39.0,4.0,3.0,1.0,4.0,8.0,44.0,1.0,1.0,189.0,12.0,0.0
226,1.0,51369.0,297.0,7.0,79.0,0.0,11.0,182.0,2.0,8.0,2.0,4.0,8.0,46.0,1.0,1.0,576.0,16.0,0.0
227,1.0,51537.0,787.0,20.0,204.0,0.0,0.0,92.0,3.0,2.0,2.0,11.0,8.0,70.0,0.0,1.0,1103.0,18.0,0.0
228,2.0,79930.0,792.0,86.0,740.0,67.0,51.0,17.0,1.0,3.0,5.0,8.0,2.0,50.0,1.0,0.0,1753.0,17.0,0.0
229,2.0,34320.0,4.0,1.0,9.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,8.0,36.0,1.0,1.0,17.0,4.0,0.0
230,1.0,37070.0,231.0,7.0,137.0,4.0,15.0,39.0,9.0,5.0,1.0,8.0,7.0,56.0,0.0,2.0,433.0,23.0,0.0
231,0.0,81975.0,983.0,76.0,184.0,180.0,138.0,27.0,1.0,6.0,3.0,4.0,7.0,60.0,0.0,1.0,1588.0,14.0,1.0
232,1.0,38590.0,3.0,1.0,8.0,4.0,3.0,3.0,1.0,1.0,0.0,2.0,8.0,51.0,1.0,1.0,22.0,4.0,0.0
233,1.0,15033.0,0.0,4.0,5.0,6.0,0.0,4.0,1.0,1.0,0.0,3.0,3.0,71.0,0.0,0.0,19.0,5.0,0.0
234,2.0,62745.0,562.0,21.0,464.0,28.0,10.0,32.0,3.0,7.0,8.0,11.0,5.0,57.0,1.0,1.0,1117.0,29.0,0.0
235,0.0,22212.0,5.0,9.0,20.0,6.0,8.0,21.0,2.0,2.0,0.0,4.0,6.0,47.0,1.0,1.0,69.0,8.0,0.0
236,2.0,23661.0,18.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,7.0,40.0,1.0,1.0,23.0,5.0,0.0
237,2.0,79761.0,415.0,5.0,124.0,15.0,35.0,11.0,1.0,5.0,2.0,11.0,3.0,64.0,0.0,1.0,605.0,19.0,0.0
238,1.0,7500.0,5.0,3.0,10.0,12.0,7.0,20.0,4.0,3.0,1.0,3.0,7.0,49.0,0.0,1.0,57.0,11.0,0.0
240,1.0,73455.0,901.0,61.0,757.0,186.0,163.0,20.0,1.0,6.0,5.0,10.0,3.0,54.0,0.0,0.0,2088.0,22.0,1.0
241,1.0,64961.0,382.0,114.0,276.0,75.0,124.0,38.0,2.0,6.0,4.0,4.0,3.0,64.0,1.0,1.0,1009.0,16.0,0.0
242,1.0,22804.0,14.0,1.0,7.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,9.0,51.0,0.0,1.0,26.0,5.0,0.0
243,1.0,73687.0,559.0,153.0,503.0,218.0,13.0,181.0,1.0,3.0,9.0,9.0,2.0,32.0,1.0,0.0,1627.0,22.0,1.0
244,1.0,61074.0,789.0,0.0,133.0,0.0,28.0,152.0,7.0,11.0,5.0,8.0,7.0,64.0,1.0,1.0,1102.0,31.0,0.0
245,2.0,31686.0,11.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,6.0,58.0,1.0,2.0,17.0,6.0,0.0
246,1.0,80134.0,1218.0,16.0,272.0,104.0,0.0,80.0,2.0,5.0,3.0,6.0,6.0,50.0,1.0,1.0,1690.0,16.0,3.0
247,1.0,75027.0,925.0,64.0,179.0,133.0,12.0,77.0,2.0,9.0,4.0,6.0,5.0,69.0,1.0,1.0,1390.0,21.0,0.0
248,2.0,67546.0,864.0,134.0,768.0,150.0,38.0,172.0,1.0,4.0,10.0,5.0,3.0,34.0,1.0,0.0,2126.0,20.0,0.0
249,2.0,65176.0,960.0,28.0,183.0,220.0,70.0,70.0,4.0,9.0,6.0,6.0,6.0,53.0,1.0,1.0,1531.0,25.0,0.0
250,2.0,31160.0,16.0,3.0,25.0,6.0,1.0,13.0,2.0,2.0,0.0,3.0,8.0,47.0,0.0,1.0,64.0,7.0,0.0
251,1.0,29938.0,3.0,3.0,7.0,0.0,2.0,11.0,2.0,1.0,0.0,3.0,6.0,37.0,0.0,1.0,26.0,6.0,0.0
252,1.0,102692.0,168.0,148.0,444.0,32.0,172.0,148.0,1.0,6.0,9.0,13.0,2.0,48.0,0.0,0.0,1112.0,29.0,4.0
253,0.0,26490.0,45.0,47.0,52.0,21.0,20.0,25.0,2.0,3.0,1.0,5.0,6.0,64.0,1.0,0.0,210.0,11.0,0.0
254,1.0,75702.0,650.0,28.0,353.0,45.0,42.0,30.0,5.0,4.0,6.0,11.0,8.0,55.0,1.0,2.0,1148.0,26.0,0.0
255,2.0,30899.0,24.0,0.0,8.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,6.0,48.0,0.0,1.0,33.0,6.0,0.0
256,2.0,63342.0,918.0,21.0,118.0,13.0,10.0,21.0,3.0,8.0,3.0,5.0,6.0,61.0,1.0,1.0,1101.0,19.0,1.0
257,1.0,45989.0,138.0,33.0,87.0,28.0,24.0,12.0,4.0,3.0,2.0,7.0,3.0,58.0,0.0,1.0,322.0,16.0,0.0
258,1.0,18701.0,12.0,4.0,2.0,10.0,6.0,10.0,4.0,2.0,0.0,4.0,5.0,58.0,0.0,2.0,44.0,10.0,0.0
259,2.0,40737.0,11.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,8.0,65.0,0.0,3.0,17.0,4.0,0.0
260,1.0,15287.0,1.0,2.0,8.0,4.0,3.0,13.0,2.0,1.0,1.0,2.0,7.0,43.0,0.0,1.0,31.0,6.0,1.0
261,2.0,69674.0,554.0,41.0,215.0,11.0,0.0,24.0,3.0,10.0,2.0,10.0,5.0,54.0,0.0,2.0,845.0,25.0,0.0
262,2.0,44159.0,167.0,2.0,62.0,24.0,13.0,7.0,4.0,4.0,1.0,6.0,5.0,52.0,1.0,1.0,275.0,15.0,0.0
263,2.0,37717.0,9.0,0.0,6.0,4.0,1.0,5.0,1.0,1.0,0.0,2.0,9.0,44.0,1.0,1.0,25.0,4.0,0.0
264,2.0,43776.0,177.0,2.0,71.0,3.0,2.0,20.0,6.0,5.0,2.0,4.0,8.0,70.0,1.0,2.0,275.0,17.0,0.0
265,2.0,38179.0,38.0,4.0,22.0,4.0,2.0,20.0,4.0,3.0,1.0,3.0,7.0,56.0,1.0,2.0,90.0,11.0,0.0
266,1.0,80124.0,483.0,84.0,398.0,205.0,84.0,241.0,1.0,3.0,7.0,8.0,1.0,59.0,1.0,0.0,1495.0,19.0,1.0
267,2.0,38097.0,77.0,2.0,35.0,0.0,1.0,69.0,4.0,3.0,2.0,2.0,7.0,52.0,1.0,2.0,184.0,11.0,1.0
268,1.0,72940.0,182.0,74.0,298.0,162.0,149.0,116.0,1.0,3.0,3.0,6.0,1.0,52.0,1.0,0.0,981.0,13.0,0.0
269,1.0,22070.0,10.0,7.0,19.0,8.0,2.0,21.0,2.0,2.0,2.0,2.0,6.0,52.0,1.0,1.0,67.0,8.0,0.0
270,1.0,69267.0,778.0,44.0,499.0,95.0,73.0,146.0,2.0,3.0,4.0,5.0,7.0,69.0,0.0,0.0,1635.0,14.0,0.0
271,2.0,31788.0,16.0,7.0,23.0,0.0,8.0,6.0,3.0,3.0,0.0,4.0,5.0,39.0,0.0,1.0,60.0,10.0,0.0
272,2.0,61905.0,167.0,0.0,43.0,6.0,2.0,13.0,2.0,4.0,2.0,4.0,5.0,47.0,1.0,1.0,231.0,12.0,0.0
273,1.0,29315.0,13.0,2.0,14.0,8.0,7.0,4.0,4.0,2.0,0.0,4.0,6.0,62.0,1.0,2.0,48.0,10.0,0.0
274,1.0,33378.0,33.0,6.0,40.0,3.0,7.0,10.0,3.0,2.0,0.0,4.0,7.0,59.0,0.0,2.0,99.0,9.0,0.0
275,2.0,66313.0,625.0,7.0,99.0,10.0,22.0,7.0,2.0,6.0,3.0,12.0,4.0,59.0,1.0,1.0,770.0,23.0,0.0
276,1.0,60714.0,216.0,162.0,224.0,101.0,92.0,162.0,2.0,7.0,4.0,10.0,5.0,66.0,0.0,0.0,957.0,23.0,0.0
277,2.0,77882.0,68.0,129.0,396.0,188.0,22.0,15.0,1.0,3.0,3.0,5.0,1.0,41.0,1.0,0.0,818.0,12.0,0.0
278,2.0,69867.0,196.0,0.0,512.0,33.0,130.0,54.0,1.0,3.0,5.0,8.0,1.0,36.0,0.0,0.0,925.0,17.0,1.0
279,2.0,63841.0,635.0,15.0,100.0,20.0,7.0,131.0,1.0,9.0,3.0,9.0,6.0,54.0,0.0,1.0,908.0,22.0,0.0
280,0.0,24480.0,4.0,19.0,9.0,28.0,25.0,17.0,3.0,3.0,0.0,4.0,7.0,41.0,1.0,1.0,102.0,10.0,0.0
281,1.0,51369.0,297.0,7.0,79.0,0.0,11.0,182.0,2.0,8.0,2.0,4.0,8.0,46.0,1.0,1.0,576.0,16.0,0.0
282,1.0,37760.0,84.0,5.0,38.0,150.0,12.0,28.0,2.0,4.0,1.0,6.0,7.0,76.0,1.0,0.0,317.0,13.0,0.0
283,2.0,65640.0,204.0,7.0,149.0,20.0,15.0,66.0,1.0,5.0,1.0,8.0,2.0,48.0,1.0,1.0,461.0,15.0,0.0
284,2.0,44319.0,26.0,0.0,8.0,0.0,0.0,3.0,2.0,2.0,0.0,3.0,5.0,47.0,1.0,2.0,37.0,7.0,0.0
285,1.0,30631.0,15.0,6.0,20.0,4.0,5.0,20.0,1.0,3.0,1.0,2.0,7.0,48.0,1.0,1.0,70.0,7.0,0.0
286,1.0,75278.0,304.0,98.0,230.0,150.0,74.0,74.0,1.0,6.0,3.0,13.0,3.0,70.0,1.0,0.0,930.0,23.0,0.0
287,2.0,50898.0,285.0,28.0,242.0,55.0,114.0,135.0,13.0,6.0,2.0,12.0,5.0,66.0,1.0,2.0,859.0,33.0,0.0
288,1.0,79946.0,395.0,183.0,565.0,166.0,141.0,28.0,1.0,5.0,11.0,5.0,3.0,56.0,0.0,0.0,1478.0,22.0,0.0
289,2.0,35416.0,248.0,3.0,81.0,4.0,3.0,51.0,3.0,7.0,1.0,5.0,8.0,73.0,0.0,0.0,390.0,16.0,0.0
290,0.0,32414.0,20.0,6.0,5.0,0.0,9.0,12.0,1.0,1.0,0.0,3.0,7.0,38.0,1.0,0.0,52.0,5.0,1.0
291,1.0,38361.0,39.0,0.0,56.0,20.0,8.0,14.0,3.0,3.0,1.0,3.0,7.0,53.0,1.0,1.0,137.0,10.0,0.0
292,1.0,82497.0,777.0,129.0,573.0,216.0,21.0,203.0,1.0,2.0,7.0,9.0,4.0,42.0,1.0,0.0,1919.0,19.0,1.0
293,1.0,16626.0,8.0,3.0,22.0,21.0,1.0,13.0,3.0,3.0,0.0,3.0,9.0,51.0,1.0,2.0,68.0,9.0,0.0
294,1.0,29672.0,9.0,1.0,3.0,0.0,4.0,8.0,1.0,0.0,0.0,3.0,6.0,57.0,1.0,2.0,25.0,4.0,0.0
295,2.0,55951.0,1241.0,0.0,80.0,0.0,13.0,40.0,3.0,3.0,6.0,11.0,8.0,70.0,1.0,1.0,1374.0,23.0,2.0
296,0.0,35388.0,6.0,4.0,7.0,4.0,3.0,8.0,1.0,1.0,0.0,3.0,7.0,34.0,0.0,1.0,32.0,5.0,0.0
297,2.0,42386.0,65.0,4.0,16.0,0.0,4.0,11.0,1.0,3.0,0.0,3.0,8.0,36.0,1.0,1.0,100.0,7.0,0.0
298,1.0,68627.0,395.0,15.0,263.0,60.0,54.0,38.0,1.0,2.0,3.0,6.0,1.0,40.0,0.0,0.0,825.0,12.0,0.0
299,2.0,57912.0,801.0,0.0,80.0,0.0,0.0,35.0,5.0,8.0,3.0,12.0,5.0,57.0,0.0,1.0,916.0,28.0,1.0
300,1.0,35246.0,36.0,0.0,12.0,2.0,2.0,10.0,4.0,3.0,1.0,3.0,5.0,64.0,0.0,2.0,62.0,11.0,0.0
301,0.0,58821.0,513.0,14.0,154.0,19.0,0.0,28.0,1.0,9.0,2.0,9.0,6.0,66.0,1.0,1.0,728.0,21.0,0.0
302,2.0,46377.0,37.0,0.0,46.0,4.0,3.0,0.0,1.0,2.0,1.0,3.0,4.0,44.0,1.0,1.0,90.0,7.0,0.0
303,1.0,39747.0,80.0,15.0,93.0,20.0,13.0,52.0,3.0,5.0,1.0,4.0,8.0,34.0,0.0,1.0,273.0,13.0,0.0
304,1.0,23976.0,14.0,1.0,21.0,2.0,3.0,25.0,3.0,3.0,1.0,3.0,7.0,38.0,1.0,1.0,66.0,10.0,0.0
305,2.0,80950.0,525.0,147.0,112.0,219.0,147.0,63.0,1.0,6.0,7.0,9.0,2.0,61.0,1.0,0.0,1213.0,23.0,1.0
306,1.0,27038.0,1.0,26.0,25.0,17.0,23.0,15.0,1.0,3.0,0.0,3.0,9.0,56.0,0.0,0.0,107.0,7.0,0.0
307,1.0,77457.0,675.0,11.0,400.0,15.0,45.0,11.0,1.0,2.0,5.0,10.0,1.0,75.0,0.0,0.0,1157.0,18.0,1.0
308,2.0,64100.0,509.0,0.0,27.0,0.0,0.0,10.0,1.0,8.0,3.0,6.0,7.0,58.0,1.0,1.0,546.0,18.0,1.0
309,2.0,42670.0,154.0,2.0,46.0,20.0,4.0,15.0,1.0,4.0,2.0,4.0,4.0,30.0,1.0,0.0,241.0,11.0,0.0
310,1.0,12571.0,3.0,5.0,14.0,2.0,12.0,17.0,4.0,3.0,1.0,3.0,6.0,46.0,0.0,1.0,53.0,11.0,0.0
311,1.0,22574.0,25.0,0.0,8.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,7.0,55.0,1.0,3.0,37.0,7.0,0.0
312,1.0,75419.4,861.0,138.0,461.0,60.0,30.0,61.0,1.0,6.0,5.0,12.0,3.0,33.0,1.0,0.0,1611.0,24.0,2.0
313,2.0,70893.0,768.0,44.0,561.0,77.0,44.0,14.0,1.0,6.0,6.0,10.0,3.0,46.0,0.0,0.0,1508.0,23.0,0.0
314,1.0,54198.0,185.0,0.0,28.0,3.0,2.0,17.0,6.0,3.0,1.0,6.0,4.0,56.0,1.0,2.0,235.0,16.0,0.0
315,2.0,28839.0,24.0,0.0,7.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,5.0,66.0,1.0,2.0,32.0,7.0,0.0
316,1.0,40321.0,44.0,4.0,21.0,6.0,0.0,27.0,2.0,3.0,0.0,3.0,7.0,50.0,1.0,2.0,102.0,8.0,0.0
317,1.0,66503.0,91.0,64.0,128.0,65.0,3.0,50.0,2.0,4.0,3.0,6.0,3.0,37.0,0.0,1.0,401.0,15.0,0.0
318,1.0,30833.0,11.0,0.0,7.0,3.0,1.0,6.0,2.0,1.0,0.0,3.0,5.0,71.0,1.0,2.0,28.0,6.0,0.0
319,1.0,67156.8,738.0,20.0,172.0,52.0,50.0,20.0,6.0,2.0,3.0,10.0,7.0,52.0,0.0,3.0,1052.0,21.0,2.0
320,1.0,64795.0,412.0,5.0,119.0,38.0,29.0,77.0,3.0,3.0,3.0,12.0,2.0,51.0,1.0,1.0,680.0,21.0,0.0
321,1.0,34421.0,3.0,3.0,7.0,6.0,2.0,9.0,1.0,1.0,0.0,2.0,7.0,48.0,1.0,1.0,30.0,4.0,0.0
322,2.0,47025.0,16.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,57.0,0.0,2.0,20.0,4.0,0.0
323,2.0,64325.0,731.0,60.0,353.0,78.0,12.0,73.0,5.0,10.0,3.0,5.0,7.0,61.0,0.0,1.0,1307.0,23.0,0.0
324,1.0,40464.0,424.0,17.0,118.0,7.0,23.0,41.0,6.0,8.0,2.0,8.0,8.0,69.0,0.0,1.0,630.0,24.0,0.0
325,1.0,62187.0,792.0,0.0,275.0,45.0,45.0,126.0,1.0,4.0,8.0,5.0,3.0,65.0,1.0,0.0,1283.0,18.0,0.0
326,2.0,14849.0,21.0,2.0,28.0,3.0,2.0,9.0,3.0,2.0,0.0,4.0,8.0,46.0,0.0,1.0,65.0,9.0,0.0
327,1.0,27255.0,22.0,1.0,11.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,7.0,38.0,1.0,1.0,37.0,5.0,0.0
328,2.0,54432.0,33.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,72.0,1.0,3.0,38.0,5.0,0.0
329,2.0,29999.0,68.0,7.0,59.0,10.0,5.0,11.0,4.0,3.0,1.0,4.0,8.0,36.0,0.0,1.0,160.0,12.0,0.0
330,1.0,24072.0,9.0,1.0,6.0,3.0,0.0,4.0,1.0,1.0,0.0,2.0,8.0,39.0,0.0,1.0,23.0,4.0,0.0
331,2.0,33996.0,40.0,2.0,15.0,8.0,0.0,6.0,1.0,1.0,1.0,3.0,4.0,33.0,0.0,0.0,71.0,6.0,0.0
332,2.0,66334.0,909.0,11.0,218.0,0.0,0.0,23.0,2.0,9.0,3.0,5.0,5.0,66.0,1.0,1.0,1161.0,19.0,0.0
333,2.0,35178.0,23.0,1.0,13.0,2.0,2.0,18.0,1.0,1.0,1.0,2.0,7.0,51.0,1.0,1.0,59.0,5.0,1.0
334,1.0,22010.0,11.0,2.0,9.0,3.0,0.0,8.0,2.0,2.0,0.0,3.0,8.0,39.0,1.0,1.0,33.0,7.0,0.0
335,1.0,62204.0,317.0,46.0,247.0,151.0,46.0,139.0,1.0,4.0,5.0,12.0,3.0,62.0,0.0,2.0,946.0,22.0,0.0
336,1.0,75693.0,797.0,153.0,293.0,72.0,97.0,30.0,1.0,11.0,4.0,6.0,4.0,54.0,0.0,0.0,1442.0,22.0,3.0
337,1.0,30675.0,10.0,2.0,16.0,11.0,2.0,21.0,1.0,1.0,0.0,3.0,8.0,50.0,1.0,1.0,62.0,5.0,0.0
338,1.0,83003.0,856.0,61.0,570.0,40.0,25.0,122.0,1.0,7.0,6.0,8.0,3.0,57.0,1.0,0.0,1674.0,22.0,1.0
340,1.0,68655.0,456.0,19.0,832.0,75.0,118.0,38.0,1.0,4.0,5.0,11.0,3.0,34.0,0.0,0.0,1538.0,21.0,0.0
341,1.0,41411.0,37.0,32.0,38.0,11.0,3.0,18.0,1.0,2.0,1.0,4.0,6.0,36.0,0.0,0.0,139.0,8.0,0.0
342,2.0,55212.0,1103.0,0.0,45.0,0.0,0.0,34.0,3.0,4.0,2.0,11.0,8.0,53.0,1.0,1.0,1182.0,20.0,2.0
343,2.0,59292.0,378.0,14.0,68.0,19.0,14.0,14.0,2.0,3.0,5.0,8.0,3.0,72.0,1.0,1.0,507.0,18.0,0.0
344,0.0,27190.0,1.0,6.0,7.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,8.0,49.0,1.0,1.0,18.0,4.0,1.0
345,1.0,82623.0,204.0,34.0,204.0,172.0,153.0,173.0,1.0,2.0,9.0,4.0,1.0,70.0,0.0,0.0,940.0,16.0,0.0
346,1.0,44300.0,30.0,0.0,9.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,6.0,57.0,1.0,2.0,42.0,6.0,0.0
347,1.0,84835.0,189.0,104.0,379.0,111.0,189.0,218.0,1.0,4.0,4.0,6.0,1.0,52.0,0.0,0.0,1190.0,15.0,0.0
348,1.0,30372.0,15.0,0.0,12.0,7.0,3.0,7.0,3.0,2.0,0.0,3.0,7.0,51.0,0.0,2.0,44.0,8.0,0.0
349,2.0,33181.0,9.0,0.0,3.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,6.0,46.0,1.0,1.0,16.0,4.0,1.0
350,1.0,71113.0,495.0,33.0,255.0,11.0,33.0,8.0,4.0,6.0,7.0,9.0,4.0,65.0,1.0,1.0,835.0,26.0,0.0
